"","Age","Gender","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
155,0.1296296296296296,1,"No","Yes","Yes","Sometimes","26-100","No","No","Dont know","No","No","Dont know","Dont know","Somewhat difficult","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
156,0.16666666666666669,1,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","No","No","No","Some of them","No","Maybe","Dont know","No"
157,0.14814814814814814,1,"No","No","No","Often","26-100","No","No","Dont know","Not sure","No","No","Dont know","Dont know","Yes","Maybe","Some of them","Yes","No","Maybe","No","No"
158,0.16666666666666669,1,"No","No","Yes","Rarely","26-100","Yes","Yes","No","Yes","No","No","Dont know","Somewhat difficult","Maybe","No","Some of them","Yes","No","No","Dont know","Yes"
159,0.1296296296296296,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","Dont know","Not sure","No","No","Dont know","Very easy","Maybe","No","Some of them","No","No","No","Dont know","Yes"
160,0.3333333333333333,1,"No","No","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Dont know","Yes"
161,0.1296296296296296,0,"No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","No","No","No","Dont know","Dont know","Yes","Yes","Some of them","Some of them","No","No","Dont know","No"
162,0.24074074074074076,1,"No","No","No","Never","More than 1000","No","Yes","Yes","No","No","Yes","Dont know","Dont know","No","No","Some of them","Some of them","No","No","Dont know","No"
163,0.14814814814814814,1,"No","Yes","No","Rarely","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Some of them","Yes","No","No","Dont know","No"
164,0.27777777777777773,0,"Yes","Yes","Yes","Sometimes","1-5","No","Yes","No","Yes","Yes","Yes","Yes","Very difficult","No","No","Some of them","Yes","No","Yes","Yes","No"
165,0.16666666666666669,0,"Yes","Yes","No","Did not answer","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
166,0.2962962962962962,1,"No","No","No","Never","26-100","No","Yes","No","No","No","No","Dont know","Very easy","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","No"
167,0.44444444444444436,1,"No","No","No","Did not answer","6-25","No","Yes","No","Yes","No","No","Dont know","Very difficult","Maybe","No","Yes","Yes","No","Maybe","No","No"
168,0.09259259259259262,1,"Yes","Yes","No","Sometimes","1-5","No","Yes","No","No","No","No","Dont know","Very difficult","Yes","No","No","No","No","Maybe","No","No"
169,0.1111111111111111,1,"No","No","No","Rarely","100-500","No","Yes","Dont know","Not sure","Yes","Dont know","Dont know","Very easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Dont know","No"
170,0.14814814814814814,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Dont know","Dont know","Yes","Somewhat easy","No","No","Yes","Yes","No","No","Dont know","No"
171,0.24074074074074076,1,"Yes","No","Yes","Often","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Some of them","Yes","No","Maybe","Dont know","No"
172,0.07407407407407407,1,"No","No","Yes","Never","More than 1000","No","Yes","Dont know","Not sure","No","No","Dont know","Very difficult","Yes","Maybe","No","No","Maybe","Maybe","No","No"
173,0.09259259259259262,0,"No","No","No","Did not answer","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","Yes","No","Maybe","Yes","No"
174,0.2962962962962962,0,"No","Yes","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","No","Dont know","Somewhat easy","No","No","Some of them","Yes","No","No","No","No"
175,0.24074074074074076,1,"No","No","No","Never","26-100","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","Maybe","No","No","Some of them","No","Maybe","Dont know","No"
176,0.18518518518518517,1,"No","No","No","Did not answer","100-500","No","No","No","Not sure","No","Yes","Yes","Somewhat easy","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No"
177,0.25925925925925924,0,"No","No","Yes","Often","6-25","Yes","Yes","Yes","Not sure","Dont know","Dont know","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","Yes"
178,0.49999999999999994,0,"No","No","Yes","Sometimes","1-5","No","Yes","Yes","No","No","No","Yes","Somewhat difficult","No","No","Yes","Yes","No","No","Yes","No"
179,0.27777777777777773,1,"No","No","No","Did not answer","6-25","Yes","Yes","Dont know","No","No","No","Dont know","Very easy","No","No","Yes","Yes","No","Maybe","Dont know","No"
180,0.20370370370370366,1,"No","No","No","Never","6-25","Yes","Yes","No","No","No","No","No","Dont know","Maybe","Maybe","No","Yes","Maybe","Yes","No","No"
181,0.14814814814814814,0,"Yes","No","No","Sometimes","6-25","No","No","No","No","No","No","Dont know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
182,0.18518518518518517,0,"No","No","No","Never","26-100","No","Yes","Dont know","No","No","Dont know","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Dont know","No"
183,0.49999999999999994,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Yes","Yes","Some of them","Some of them","No","No","Dont know","No"
184,0.46296296296296297,1,"No","Yes","Yes","Often","More than 1000","Yes","Yes","Yes","Not sure","No","Dont know","Dont know","Very difficult","Yes","Maybe","No","No","No","No","No","No"
185,0.3518518518518518,1,"No","No","No","Did not answer","500-1000","Yes","Yes","Yes","No","No","No","Dont know","Dont know","Yes","No","Some of them","No","Maybe","Yes","No","No"
186,0.1111111111111111,1,"No","No","No","Sometimes","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Somewhat easy","Maybe","No","Some of them","Yes","Maybe","Yes","Yes","No"
187,0.14814814814814814,1,"No","No","No","Did not answer","6-25","Yes","Yes","No","Yes","No","No","Dont know","Somewhat easy","No","No","Some of them","No","No","Maybe","Yes","No"
188,0.09259259259259262,1,"No","Yes","No","Did not answer","1-5","Yes","Yes","Dont know","No","No","No","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Yes","Dont know","No"
189,0.3148148148148148,0,"No","Yes","Yes","Never","More than 1000","No","Yes","Yes","Not sure","Dont know","No","Yes","Somewhat easy","Maybe","No","No","No","No","No","Dont know","No"
190,0.3703703703703704,0,"Yes","Yes","Yes","Often","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Dont know","Yes"
191,0.18518518518518517,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","No","No","No","Dont know","Somewhat easy","Maybe","Maybe","Some of them","No","No","Maybe","No","No"
192,0.18518518518518517,1,"No","No","No","Sometimes","26-100","No","Yes","No","No","No","No","Dont know","Dont know","Yes","Maybe","No","No","No","Maybe","Dont know","No"
193,0.3148148148148148,1,"No","No","Yes","Rarely","6-25","No","Yes","No","No","No","No","Yes","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
194,0.25925925925925924,0,"No","No","No","Sometimes","100-500","No","Yes","No","No","No","No","Dont know","Very difficult","Yes","Yes","Some of them","No","No","No","No","Yes"
195,0.24074074074074076,1,"Yes","Yes","No","Never","6-25","No","Yes","No","No","No","No","Dont know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Dont know","No"
196,0.3148148148148148,0,"No","No","No","Never","500-1000","Yes","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","No","No","No","Dont know","No"
197,0.14814814814814814,1,"No","No","No","Rarely","More than 1000","No","Yes","Yes","No","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","No","No"
198,0.16666666666666669,1,"No","Yes","No","Did not answer","6-25","Yes","Yes","Yes","Yes","No","No","Dont know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Yes","No"
199,0.18518518518518517,1,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","No","No","Maybe","Dont know","No"
200,0.16666666666666669,0,"No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","No","No","No","Dont know","Very easy","No","No","Some of them","Some of them","No","No","Yes","No"
201,0.2962962962962962,0,"No","No","Yes","Sometimes","500-1000","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","No","Some of them","Yes","No","No","Yes","No"
202,0.4259259259259259,1,"No","No","Yes","Often","6-25","Yes","Yes","No","Not sure","No","No","Dont know","Very difficult","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Dont know","No"
203,0.3518518518518518,1,"No","No","No","Sometimes","1-5","No","Yes","No","Yes","No","No","Dont know","Very difficult","Yes","No","No","No","No","Yes","Dont know","No"
204,0.2962962962962962,1,"No","Yes","No","Did not answer","100-500","Yes","Yes","Dont know","No","Dont know","Dont know","Dont know","Very easy","No","No","Yes","Yes","No","No","Yes","No"
205,0.25925925925925924,1,"No","Yes","Yes","Sometimes","100-500","Yes","Yes","Dont know","Not sure","No","No","Dont know","Somewhat difficult","Yes","Maybe","No","No","No","No","No","Yes"
206,0.055555555555555525,1,"No","No","Yes","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Dont know","Somewhat difficult","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No"
207,0.22222222222222227,1,"No","No","Yes","Often","26-100","No","Yes","No","Yes","No","No","Yes","Somewhat easy","Maybe","No","Yes","Yes","No","Maybe","Dont know","No"
208,0.1111111111111111,1,"No","No","No","Never","26-100","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
209,0.14814814814814814,1,"No","No","No","Did not answer","100-500","No","Yes","No","No","No","No","No","Very easy","Yes","Maybe","No","No","No","Maybe","Dont know","No"
210,0.4074074074074074,0,"No","No","No","Did not answer","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Yes","No"
211,0.3518518518518518,1,"No","Yes","No","Sometimes","26-100","No","No","No","No","No","No","Dont know","Dont know","Yes","Maybe","Some of them","Yes","No","Maybe","Dont know","No"
212,0.14814814814814814,1,"Yes","No","Yes","Often","1-5","Yes","Yes","No","No","No","No","Dont know","Dont know","Yes","No","No","No","No","Maybe","Dont know","No"
213,0.25925925925925924,0,"No","Yes","Yes","Sometimes","6-25","No","Yes","Dont know","No","No","No","No","Dont know","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
214,0.25925925925925924,0,"No","No","Yes","Sometimes","100-500","No","No","Yes","Yes","Dont know","Dont know","Yes","Very easy","No","No","Yes","Yes","No","Yes","Yes","No"
215,0.16666666666666669,0,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","Dont know","Dont know","Dont know","Very difficult","No","No","Some of them","No","No","No","Dont know","No"
216,0.22222222222222227,1,"Yes","No","Yes","Often","6-25","Yes","Yes","Yes","Yes","No","No","Yes","Very difficult","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
217,0.24074074074074076,1,"Yes","No","No","Did not answer","6-25","No","Yes","Yes","Yes","No","Dont know","Yes","Very easy","No","No","Some of them","Some of them","No","No","Yes","No"
218,0.20370370370370366,0,"No","No","Yes","Never","500-1000","No","No","Yes","No","No","Dont know","Dont know","Somewhat difficult","Maybe","No","Some of them","No","No","No","Dont know","No"
219,0.4259259259259259,1,"No","No","No","Did not answer","26-100","No","Yes","Yes","Not sure","No","No","Dont know","Very easy","Yes","No","No","Some of them","No","No","Dont know","No"
220,0.2962962962962962,0,"No","No","No","Did not answer","6-25","No","Yes","Yes","No","No","No","Dont know","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
221,0.27777777777777773,1,"No","No","No","Did not answer","26-100","No","Yes","Dont know","No","No","No","Dont know","Dont know","No","No","Yes","Yes","Yes","Yes","Dont know","No"
222,0.18518518518518517,1,"No","No","No","Rarely","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","No","No","Some of them","Some of them","No","Maybe","Dont know","No"
223,0.18518518518518517,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","No","Yes","No","No","Yes","Very difficult","Yes","No","No","Some of them","No","No","No","No"
224,0.09259259259259262,1,"No","No","No","Never","26-100","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","No","Yes","No","Yes","Yes","No"
225,0.1111111111111111,1,"No","No","No","Did not answer","1-5","No","Yes","Dont know","No","Dont know","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
226,0.25925925925925924,1,"No","No","No","Rarely","1-5","Yes","Yes","No","Yes","No","No","Dont know","Very difficult","No","No","Some of them","Yes","No","Maybe","Yes","No"
227,0.2962962962962962,1,"Yes","No","No","Sometimes","1-5","Yes","Yes","Dont know","Not sure","Yes","Yes","Dont know","Somewhat difficult","Yes","Yes","No","No","No","Maybe","Yes","No"
228,0.1111111111111111,1,"No","No","No","Never","6-25","No","Yes","Yes","Not sure","No","Dont know","Dont know","Very easy","Maybe","No","Some of them","No","Maybe","Maybe","Yes","No"
229,0.14814814814814814,1,"Yes","No","Yes","Sometimes","1-5","No","Yes","No","Yes","No","No","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","Yes","No"
230,0.3333333333333333,1,"No","No","Yes","Sometimes","26-100","No","Yes","Yes","No","No","Yes","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","Yes"
231,0.4259259259259259,1,"No","No","Yes","Rarely","500-1000","Yes","Yes","Yes","Yes","No","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","No","Maybe","Maybe","No","No"
232,0.3703703703703704,1,"No","No","Yes","Sometimes","More than 1000","No","No","Dont know","Not sure","Dont know","Dont know","Dont know","Very difficult","Yes","No","No","No","No","Maybe","No","No"
233,0.3703703703703704,1,"No","No","No","Sometimes","26-100","Yes","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","Yes","No","Maybe","No","No"
234,0.22222222222222227,1,"No","No","No","Did not answer","26-100","No","Yes","Dont know","No","Dont know","Dont know","Yes","Somewhat easy","No","No","Some of them","Some of them","No","No","Yes","No"
235,0.1296296296296296,1,"No","No","No","Never","26-100","No","Yes","No","No","No","No","Dont know","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","No","No"
236,0.3518518518518518,1,"No","Yes","Yes","Often","26-100","No","Yes","Yes","Yes","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Yes","Dont know","No"
237,0.2962962962962962,1,"No","Yes","No","Did not answer","6-25","No","Yes","No","No","No","No","Yes","Somewhat difficult","No","No","Some of them","Yes","No","Yes","No","Yes"
238,0.3518518518518518,0,"No","Yes","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Yes","No"
239,0.18518518518518517,0,"No","Yes","Yes","Sometimes","6-25","No","No","Yes","Yes","Yes","Yes","Yes","Dont know","No","No","Some of them","Yes","No","No","No","Yes"
240,0.07407407407407407,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","No","No"
241,0.2962962962962962,1,"No","Yes","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Dont know","Somewhat difficult","Maybe","No","Some of them","Some of them","No","Maybe","No","Yes"
242,0.27777777777777773,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Dont know","No"
243,0.1296296296296296,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Yes","Somewhat difficult","Maybe","No","Some of them","Yes","No","Yes","No","No"
244,0.16666666666666669,1,"No","No","No","Never","More than 1000","Yes","Yes","Yes","Yes","Dont know","Dont know","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
